episode,step,path,chosen_path,state,active_keys,pool_keys,promoted_key,demoted_keys,chosen_GA,chosen_GD,xi_total,xi_1,xi_2,xi_3,EA_payoff_mean,EA_payoff_max,ED_payoff_mean,ED_payoff_max,AC_total,AC_T,AC_H,AC_K,AC_R,AC_D,DC_total,DC_ASSC,DC_NC,DC_AIC,llm_latency_s,s_P1,s_P2,g_P1,g_P2,BRpath_P1,BRpath_P2,piPath_P1,piPath_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,BR_GA1,BR_GA2,BR_GA3,piA_GA1,piA_GA2,piA_GA3,p_GA1,p_GA2,p_GA3,q_GD1,q_GD2,q_GD3,q_GD4,q_GD5,q_GD6,q_GD7,q_GD8,qbar_GD1,qbar_GD2,qbar_GD3,qbar_GD4,qbar_GD5,qbar_GD6,qbar_GD7,qbar_GD8,best_def_key,episode_summary_latency_s
407,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,0.3919999999999999,0.19999999999999998,0.12,0.07199999999999998,-15.643803976542866,-12.007860958683889,-5.64924088170985,-4.9402302520159305,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.5259456634521484,0.23353615196297653,0.7664638480370235,-12.936410351022484,-13.423362204985219,0.5404904603308766,0.4595095396691235,0.29492701363655655,0.7050729863634435,0.861721500939226,0.051201610943080865,0.08707688811769318,0.8619165425996569,0.05115302297746356,0.0869304344228796,0.7182355025799866,0.06267068615614249,0.21909381126387104,0.8188122305937557,0.05460832193106724,0.12657944747517702,0.8618709933208073,0.051164370023985536,0.08696463665520712,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
407,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD3,0.13333333333333333,0.13333333333333333,0.0,0.0,-15.67673178657514,-12.035350002675923,-5.350240711212706,-4.634518815286961,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.0399754047393799,0.23353615196297653,0.7664638480370235,-12.936410351022484,-13.423362204985219,0.5404904603308766,0.4595095396691235,0.29492701363655655,0.7050729863634435,0.861721500939226,0.051201610943080865,0.08707688811769318,0.8619165425996569,0.05115302297746356,0.0869304344228796,0.7190112939717752,0.06284794216870461,0.21814076385952025,0.8190449680112923,0.054661498734835876,0.12629353325387177,0.8618709933208073,0.051164370023985536,0.08696463665520712,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,10.908393621444702
408,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA3,GD3,1.216,0.6,0.4,0.21599999999999997,-15.159087844735645,-11.47201950605312,-6.168168597800813,-5.536983835725757,14.900000000000002,6,2,3,3,4,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.3619437217712402,0.2358599722195037,0.7641400277804964,-13.546716568593903,-11.803024933626316,0.3586494944581815,0.6413505055418186,0.26041787666723926,0.7395821233327609,0.8617425863757906,0.0512059603468821,0.08705145327732738,0.8619331636547065,0.0511590580223431,0.08690777832295028,0.7173270639376631,0.062410618254581524,0.22026231780775543,0.8185513337395937,0.05453452609201464,0.12691414016839184,0.8618882141029958,0.0511701204033059,0.0869416654936983,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
408,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",GD5,[],GA1,GD2,2.6906666666666665,0.8666666666666666,0.84,0.9839999999999999,-13.553976221718456,-9.718949075530453,-7.732853477137206,-7.323333542716642,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.65891432762146,0.2358599722195037,0.7641400277804964,-13.546716568593903,-11.803024933626316,0.3586494944581815,0.6413505055418186,0.26041787666723926,0.7395821233327609,0.8617425863757906,0.0512059603468821,0.08705145327732738,0.8619331636547065,0.0511590580223431,0.08690777832295028,0.7166092470537085,0.06204843741849111,0.22134231552780034,0.8183359886744072,0.0544258718411875,0.12723813948440532,0.8618882141029958,0.0511701204033059,0.0869416654936983,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,11.615942239761353
409,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,[],GA1,GD3,1.0453333333333332,0.5333333333333333,0.31999999999999995,0.19199999999999998,-15.216760340146424,-11.583002848992827,-6.420425708182839,-5.414258850954963,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,2.3355836868286133,0.23496473550380395,0.7650352644961961,-14.17485994966748,-12.803357018729066,0.3876579522125016,0.6123420477874985,0.26550337884554354,0.7344966211544566,0.8617426405249091,0.051206290864133724,0.08705106861095706,0.8619330875299955,0.051159494440227785,0.08690741802977672,0.7174142498597214,0.062435859816514644,0.2201498903237642,0.8185774362289132,0.05454240405311384,0.12688015971797295,0.8618883391998178,0.051170489949593355,0.08694117085058872,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.009900990099009901,0.0,0.0,0.0,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
409,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,"[""GD5""]",GA1,GD1,1.9173333333333331,0.5333333333333333,0.6399999999999999,0.7439999999999999,-14.356281464812925,-10.704900363721997,-7.1652002152887695,-6.165622103693822,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.8602795600891113,0.23496473550380395,0.7650352644961961,-14.17485994966748,-12.803357018729066,0.3876579522125016,0.6123420477874985,0.26550337884554354,0.7344966211544566,0.8617426405249091,0.051206290864133724,0.08705106861095706,0.8619330875299955,0.051159494440227785,0.08690741802977672,0.7174836588140319,0.06233832625243632,0.22017801493353192,0.8185982589152063,0.054513143983890344,0.12688859710090328,0.8618883391998178,0.051170489949593355,0.08694117085058872,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.009900990099009901,0.0,0.0,0.0,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,7.8736279010772705
410,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,0.3228333333333333,0.18333333333333335,0.09,0.04949999999999999,-15.683575674069974,-12.007860958683889,-5.607436135775513,-4.9402302520159305,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.0702614784240723,0.23459197543644966,0.7654080245635504,-14.21194276497327,-12.862096543297692,0.38937295351138473,0.6106270464886153,0.2655481710514367,0.7344518289485634,0.8617750453450341,0.0512123309710017,0.08701262368396417,0.8619588666494395,0.05116792301428633,0.08687321033627424,0.7183173142201011,0.06269393563911371,0.21898875014078506,0.818866400920638,0.05462572680173454,0.12650787227762747,0.8619157436465117,0.05117834076457728,0.08690591558891102,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
410,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,0.2633333333333333,0.23333333333333334,0.03,0.0,-15.574794582420859,-11.90742641706466,-5.4649944271740925,-4.783947057604613,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.3475587368011475,0.23459197543644966,0.7654080245635504,-14.21194276497327,-12.862096543297692,0.38937295351138473,0.6106270464886153,0.2655481710514367,0.7344518289485634,0.8617750453450341,0.0512123309710017,0.08701262368396417,0.8619588666494395,0.05116792301428633,0.08687321033627424,0.7188984607647616,0.06280984901778462,0.21829169021745365,0.8190407448840361,0.054660500815335814,0.12629875430062806,0.8619157436465117,0.05117834076457728,0.08690591558891102,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,6.311625719070435
411,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,0.9221333333333334,0.49333333333333335,0.256,0.17279999999999998,-15.219857030257067,-11.50843591545521,-6.103652293534283,-5.49671470009784,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.7536728382110596,0.2342536466816505,0.7657463533183496,-13.520290384528625,-11.760989310981243,0.35745354886791836,0.6425464511320816,0.25889362711890407,0.741106372881096,0.8618078226774591,0.0512180742519667,0.0869741030705742,0.8619850779334919,0.05117596912988888,0.08683895293661935,0.7174465051488327,0.062444513445035446,0.2201089814061318,0.8186235060980941,0.054556532424432855,0.1268199614774731,0.8619435552433727,0.05118583240827959,0.08687061234834781,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
411,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,0.5914666666666667,0.4266666666666667,0.136,0.028799999999999996,-15.267164003641982,-11.557112598006128,-5.810579625012391,-5.193150551951414,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.053325891494751,0.2342536466816505,0.7657463533183496,-13.520290384528625,-11.760989310981243,0.35745354886791836,0.6425464511320816,0.25889362711890407,0.741106372881096,0.8618078226774591,0.0512180742519667,0.0869741030705742,0.8619850779334919,0.05117596912988888,0.08683895293661935,0.7185567471888261,0.06269545939230356,0.21874779341887046,0.8189565787100921,0.05463181620861328,0.12641160508129468,0.8619435552433727,0.05118583240827959,0.08687061234834781,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,GD2,7.8452935218811035
412,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,1.4016666666666666,0.5666666666666667,0.45999999999999996,0.37499999999999994,-15.90034224368056,-12.225733339573685,-6.208963569847904,-5.556002391067084,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.0444700717926025,0.23335919916582237,0.7666408008341777,-14.159937705785042,-12.779348511962887,0.3869392338443008,0.6130607661556992,0.264075206101518,0.735924793898482,0.8618035550933381,0.05121691586422733,0.08697952904243451,0.8619818146535883,0.05117437854151084,0.08684380680490085,0.7174060895727982,0.06271217993457162,0.21988173049263007,0.8184843154371763,0.054665495085330626,0.12685018947749319,0.8619402161453646,0.051184305017074626,0.08687547883756071,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
412,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,1.0779999999999998,0.5499999999999999,0.32999999999999996,0.19799999999999995,-15.368823015985678,-11.695849040305538,-6.136688346138629,-5.490291671874843,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.1056416034698486,0.23335919916582237,0.7666408008341777,-14.159937705785042,-12.779348511962887,0.3869392338443008,0.6130607661556992,0.264075206101518,0.735924793898482,0.8618035550933381,0.05121691586422733,0.08697952904243451,0.8619818146535883,0.05117437854151084,0.08684380680490085,0.7169086461078663,0.0624787249696123,0.22061262892252148,0.8183350823976966,0.054595458595842826,0.12706945900646063,0.8619402161453646,0.051184305017074626,0.08687547883756071,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,13.181692123413086
413,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,0.6533333333333333,0.3333333333333333,0.2,0.11999999999999998,-15.470220558930997,-11.837917714807464,-5.834689209125572,-5.129967611385275,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,4.9449663162231445,0.23299325147034633,0.7670067485296538,-13.079392924012334,-13.65138015761408,0.5475217301702608,0.45247826982973915,0.2958989472103292,0.7041010527896708,0.8618323249022614,0.05122170304231499,0.0869459720554237,0.862004914129518,0.05118110667015823,0.08681397920032385,0.717906795964574,0.0625768712900984,0.21951633274532767,0.8187754786800348,0.05459983605614027,0.12662468526382498,0.8619647020042905,0.051190565350904924,0.08684473264480441,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,GD2,
413,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD3,0.13333333333333333,0.13333333333333333,0.0,0.0,-15.67673178657514,-12.035350002675923,-5.350240711212706,-4.634518815286961,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.3049254417419434,0.23299325147034633,0.7670067485296538,-13.079392924012334,-13.65138015761408,0.5475217301702608,0.45247826982973915,0.2958989472103292,0.7041010527896708,0.8618323249022614,0.05122170304231499,0.0869459720554237,0.862004914129518,0.05118110667015823,0.08681397920032385,0.7190112939717752,0.06284794216870461,0.21814076385952025,0.8191068280821951,0.054681157319722146,0.12621201459808276,0.8619647020042905,0.051190565350904924,0.08684473264480441,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,8.692905902862549
414,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,1.6219733333333333,0.6933333333333334,0.536,0.39263999999999993,-15.781625116826916,-12.088490529585735,-6.324396953095402,-5.694023429385642,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.3087425231933594,0.23544724503441924,0.7645527549655806,-13.8496422316253,-12.28559173011104,0.37253657368262044,0.6274634263173795,0.26286511076405955,0.7371348892359405,0.8618556394405831,0.0512252539786373,0.08691910658077964,0.8620237532807677,0.051186126760522144,0.08679011995871014,0.7170020050275786,0.0626399849798314,0.22035800999258998,0.8183995491166818,0.05464967327899554,0.12695077760432277,0.8619841713402441,0.05119533915623322,0.0868204895035227,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
414,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",GD6,[],GA1,GD2,1.5663999999999998,0.52,0.5279999999999999,0.5183999999999999,-15.010911305916842,-11.30276495653532,-6.510169049006368,-5.914942647782457,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.238680124282837,0.23544724503441924,0.7645527549655806,-13.8496422316253,-12.28559173011104,0.37253657368262044,0.6274634263173795,0.26286511076405955,0.7371348892359405,0.8618556394405831,0.0512252539786373,0.08691910658077964,0.8620237532807677,0.051186126760522144,0.08679011995871014,0.7160174100069043,0.06227980965345673,0.2217027803396389,0.8181041706104795,0.05454162068108313,0.12735420870843744,0.8619841713402441,0.05119533915623322,0.0868204895035227,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,GD2,12.771106481552124
415,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD6""]","[""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,2.4266666666666667,0.6666666666666666,0.8,0.9599999999999999,-14.451667115858946,-10.671823565224962,-7.224885197333234,-6.40756419644358,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.0009312629699707,0.2348031045474981,0.765196895452502,-11.99689162360778,-11.92102229669723,0.49367789304114107,0.5063221069588588,0.28657806224622673,0.7134219377537734,0.8618660592799914,0.051226333976637235,0.08690760674337147,0.8620323573986804,0.051187701477535284,0.08677994112378436,0.7155134571953282,0.06213321043731639,0.22235333236735536,0.8180766873376747,0.05447135416546962,0.12745195849685564,0.8619933100841317,0.051196772508260845,0.08680991740760739,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.0,0.009900990099009901,0.0,0.0,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.0,0.009900990099009901,0.0,0.0,GD2,
415,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD6""]","[""GD7"", ""GD8"", ""GD4"", ""GD5""]",,"[""GD6""]",GA1,GD2,0.8021333333333335,0.5733333333333334,0.2,0.028799999999999996,-15.225632767046434,-11.350466805864858,-6.191047874253087,-5.434076095964836,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.367943286895752,0.2348031045474981,0.765196895452502,-11.99689162360778,-11.92102229669723,0.49367789304114107,0.5063221069588588,0.28657806224622673,0.7134219377537734,0.8618660592799914,0.051226333976637235,0.08690760674337147,0.8620323573986804,0.051187701477535284,0.08677994112378436,0.7182034117877094,0.06282168270072584,0.2189749055115649,0.8188836737153891,0.05467789584449245,0.12643843044011852,0.8619933100841317,0.051196772508260845,0.08680991740760739,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.0,0.009900990099009901,0.0,0.0,0.34737372042288933,0.38647424064440355,0.2562510488336972,0.0,0.0,0.009900990099009901,0.0,0.0,GD2,10.534607887268066
416,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD1,1.4646666666666666,0.5666666666666667,0.52,0.37799999999999995,-14.922576540371388,-11.243116361239977,-6.42079944640371,-5.79010411681552,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.1768598556518555,0.2362823643834202,0.7637176356165799,-14.018531573276274,-12.554181651394735,0.3803373392472749,0.619662660752725,0.26509335935619116,0.734906640643809,0.8618275095845591,0.051223922091316695,0.08694856832412413,0.8620010086869893,0.051182599328617295,0.08681639198439332,0.7168764134752545,0.06228252627749601,0.2208410602472495,0.818463630123469,0.05451257741328092,0.1270237924632502,0.8619600139088488,0.05119236316869077,0.08684762292246047,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
416,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD1,3.782,1.15,1.3,1.3319999999999999,-12.881520264364362,-8.955343672189382,-8.488231624741253,-8.207569838663204,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.1840951442718506,0.2362823643834202,0.7637176356165799,-14.018531573276274,-12.554181651394735,0.3803373392472749,0.619662660752725,0.26509335935619116,0.734906640643809,0.8618275095845591,0.051223922091316695,0.08694856832412413,0.8620010086869893,0.051182599328617295,0.08681639198439332,0.7158432508984859,0.061797237014927696,0.2223595120865864,0.8181536813504383,0.05436699063451042,0.12747932801505127,0.8619600139088488,0.05119236316869077,0.08684762292246047,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,12.654175996780396
417,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD3,0.47733333333333333,0.3333333333333333,0.12,0.023999999999999997,-15.587123676914501,-11.952369287214035,-5.7097954376006985,-5.002185308136532,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,0.8902409076690674,0.2357650621033329,0.764234937896667,-14.059797973037243,-12.620183474729968,0.38228246922685294,0.6177175307731471,0.26506854352803694,0.7349314564719631,0.8618480158865455,0.0512267152982757,0.08692526881517887,0.8620175958251798,0.05118670746661585,0.08679569670820438,0.7181283025460494,0.06263993841980114,0.21923175903414935,0.8188508078414408,0.054622676752571445,0.1265265154059879,0.8619776148004162,0.051196139915531756,0.08682624528405207,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
417,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD3,0.3919999999999999,0.19999999999999998,0.12,0.07199999999999998,-15.518037928253197,-11.844448651840654,-5.528720078174121,-4.857511730745611,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.0470025539398193,0.2357650621033329,0.764234937896667,-14.059797973037243,-12.620183474729968,0.38228246922685294,0.6177175307731471,0.26506854352803694,0.7349314564719631,0.8618480158865455,0.0512267152982757,0.08692526881517887,0.8620175958251798,0.05118670746661585,0.08679569670820438,0.7188347918423454,0.06278842746211011,0.21837678069554445,0.8190627546303295,0.05466722346526413,0.12627002190440642,0.8619776148004162,0.051196139915531756,0.08682624528405207,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,17.544771671295166
418,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD1,0.4746666666666667,0.31666666666666665,0.13999999999999999,0.017999999999999995,-16.192966045826765,-12.54436138381471,-5.924686008168084,-5.233150368903361,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.0607695579528809,0.23528835523462266,0.7647116447653773,-14.07986958609272,-12.65226814107312,0.3832285117212441,0.6167714882787559,0.264876386531947,0.7351236134680531,0.8618696810285149,0.05122958475001392,0.0869007342214712,0.8620351655937346,0.05119092256942573,0.08677391183683975,0.7184052436284275,0.06289108586197177,0.21870367050960082,0.8188303498084887,0.05472803508360127,0.12644161510791008,0.8619962290025673,0.05120001933030611,0.08680375166712662,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
418,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA1,GD2,0.13066666666666668,0.10666666666666667,0.024,0.0,-15.91949910255475,-12.26871576704043,-5.562575550865314,-4.8654387308658205,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,1.01338529586792,0.23528835523462266,0.7647116447653773,-14.07986958609272,-12.65226814107312,0.3832285117212441,0.6167714882787559,0.264876386531947,0.7351236134680531,0.8618696810285149,0.05122958475001392,0.0869007342214712,0.8620351655937346,0.05119092256942573,0.08677391183683975,0.718290794751044,0.06279035426755084,0.2189188509814052,0.8187960151452736,0.054697815605274994,0.1265061692494514,0.8619962290025673,0.05120001933030611,0.08680375166712662,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,7.0730462074279785
419,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA3,GD1,0.3228333333333333,0.18333333333333335,0.09,0.04949999999999999,-16.238778380375763,-12.582083091823092,-5.880335538182441,-5.194587087551553,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,1.50407075881958,0.23483410382093634,0.7651658961790637,-13.09738300464742,-13.680237092989849,0.5484189657101788,0.4515810342898212,0.29755107619878485,0.7024489238012153,0.8618913298558295,0.05123232187794972,0.08687634826622082,0.8620527781184498,0.05119495380832363,0.08675226807322652,0.7185650708760248,0.06291967609482242,0.21851525302915273,0.8188934521618881,0.05473852814301153,0.1263680196951004,0.862014864560384,0.05120372910546579,0.08678140633415027,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.34813559322033866,0.3752542372881357,0.27661016949152567,0.0,0.0,0.0,0.0,0.0,GD2,
419,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD7"", ""GD8"", ""GD4"", ""GD5"", ""GD6""]",,[],GA3,GD2,0.44639999999999996,0.27999999999999997,0.128,0.0384,-15.720701792922146,-12.058461489674965,-5.769889504009037,-5.09524046908936,14.900000000000002,6,2,3,3,4,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.080528736114502,0.23483410382093634,0.7651658961790637,-13.09738300464742,-13.680237092989849,0.5484189657101788,0.4515810342898212,0.29755107619878485,0.7024489238012153,0.8618913298558295,0.05123232187794972,0.08687634826622082,0.8620527781184498,0.05119495380832363,0.08675226807322652,0.7177961648775161,0.06267894005765474,0.21952489506482925,0.8186627803623354,0.05466630733186122,0.12667091230580335,0.862014864560384,0.05120372910546579,0.08678140633415027,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,0.3508474576271182,0.3903389830508476,0.2588135593220342,0.0,0.0,0.0,0.0,0.0,GD2,10.722186088562012
